5670.0,0.516,1.58,0.018,1.0832177443284976
5670.01,0.599,1.728,0.017,1.09591405046458
5670.01,0.552,1.932,0.017,1.4988048445149333
5670.01,0.576,1.613,0.018,1.2205791605540948
5670.01,0.527,1.62,0.019,1.1256894503363482
5670.02,0.526,1.706,0.015,1.473383190464982
5670.02,0.563,1.686,0.019,1.0239124539309188
5670.02,0.548,1.872,0.018,1.4583535399404133
5670.02,0.596,1.891,0.017,1.0113591050042936
5670.02,0.587,1.684,0.017,1.067658462657469
5670.03,0.568,1.84,0.016,1.4500194413181346
5670.04,0.567,1.537,0.015,1.0166332486039418
5670.04,0.563,1.775,0.016,1.324998980434102
5670.05,0.502,1.822,0.019,1.3444802948667705
5670.05,0.576,1.755,0.015,1.443128135318649
5670.06,0.581,1.631,0.017,1.2460241366496558
5670.06,0.583,1.659,0.016,1.2360546404295045
5670.06,0.597,1.677,0.017,1.0239881943474332
5670.06,0.504,1.56,0.015,1.0274434316052272
5670.07,0.56,1.576,0.015,1.2869584381149033
5670.07,0.506,1.917,0.016,1.146845169953239
5670.07,0.529,1.502,0.018,1.0706787505417599
5670.08,0.556,1.99,0.018,1.0017255587836678
5670.08,0.506,1.921,0.016,1.2480460874036994
5670.08,0.503,1.512,0.019,1.2000826114925183
5670.1,0.577,1.51,0.015,1.2569714504343228
5670.1,0.519,1.869,0.016,1.207504225165649
5670.1,0.573,1.558,0.018,1.4628977561241825
5670.1,0.598,1.681,0.016,1.4457889653415872
5670.11,0.534,1.686,0.019,1.4702394459670731
5670.11,0.595,1.735,0.015,1.4201011470587355
5670.11,0.569,1.92,0.018,1.3677723903208208
5670.12,0.552,1.849,0.017,1.3126347599902246
5670.14,0.553,1.808,0.015,1.172369366884658
5670.14,0.532,1.895,0.015,1.1435711621976925
5670.14,0.513,1.651,0.016,1.3132256536285414
5670.14,0.507,1.592,0.019,1.1064794132138709
5670.14,0.565,1.805,0.016,1.420189745690132
5670.15,0.546,1.715,0.015,1.4419383383586903
5670.15,0.542,1.631,0.016,1.2945301619218355
5670.16,0.53,1.576,0.017,1.4688680072614098
5670.16,0.551,1.927,0.017,1.1496141777768067
5670.17,0.5,1.902,0.019,1.2641064770666262
5670.18,0.522,1.579,0.015,1.3649438849522346
5670.18,0.567,1.9,0.016,1.096909785738653
5670.18,0.544,1.86,0.017,1.15371302423319
5670.18,0.559,1.853,0.015,1.2825535505351433
5670.2,0.531,1.942,0.016,1.372107181606061
5670.2,0.594,1.665,0.018,1.0306551894904783
5670.2,0.594,1.855,0.018,1.0151045515616897
5670.21,0.513,1.856,0.019,1.2360822837771226
5670.22,0.526,1.776,0.019,1.2127571399953028
5670.23,0.556,1.999,0.015,1.2987092329070227
5670.23,0.596,1.808,0.019,1.1859293080655355
5670.23,0.514,1.989,0.019,1.4521322826397007
5670.23,0.573,1.921,0.018,1.051313495117416
5670.24,0.561,1.826,0.018,1.4520867924614895
5670.24,0.555,1.814,0.018,1.3213504164442271
5670.26,0.585,1.764,0.016,1.3401756881654239
5670.26,0.597,1.632,0.018,1.1771044870148086
5670.28,0.511,1.651,0.016,1.4581898937191804
5670.28,0.532,1.946,0.017,1.3539161091819607
5670.28,0.584,1.772,0.017,1.0749099266747564
5670.28,0.511,1.832,0.016,1.001794860315831
5670.29,0.542,1.54,0.016,1.072459201426145
5670.3,0.553,1.582,0.017,1.4172652356311093
5670.3,0.561,1.652,0.015,1.035527244434265
5670.32,0.555,1.646,0.016,1.1449114286861009
5670.32,0.554,1.89,0.017,1.4976623317606044
5670.33,0.572,1.712,0.015,1.297470091520853
5670.34,0.567,1.814,0.017,1.4336946807955215
5670.34,0.588,1.68,0.016,1.253977531640216
5670.34,0.528,1.809,0.018,1.0770814035785519
5670.35,0.566,1.776,0.019,1.2640522611854157
5670.36,0.584,1.761,0.017,1.2419192037851692
