2400.01,0.547,1.519,0.019,1.4540609486594456
2400.04,0.529,1.808,0.015,1.3272870129039238
2400.16,0.523,1.911,0.015,1.408915277491933
2400.21,0.522,1.58,0.019,1.378639658973428
2400.23,0.548,1.637,0.019,1.057941572582741
2400.23,0.564,1.61,0.019,1.3802768822518252
2400.3,0.554,1.67,0.017,1.1336495854688142
2400.31,0.53,1.795,0.017,1.3557913399234371
2400.32,0.565,1.762,0.016,1.136272646622126
2400.37,0.556,1.708,0.017,1.3743390427780526
2400.39,0.509,1.992,0.016,1.168715854669743
2400.46,0.51,1.903,0.018,1.0408273961467016
2400.46,0.574,1.615,0.018,1.342355349081775
2400.49,0.518,1.878,0.017,1.3601292450449631
2400.5,0.501,1.941,0.019,1.3644542891776792
2400.59,0.572,1.855,0.018,1.3698554288045357
2400.61,0.566,1.645,0.015,1.0463685363367112
2400.7,0.571,1.889,0.018,1.3790958982472856
2400.7,0.519,1.829,0.018,1.0726699696873452
2400.77,0.565,1.987,0.015,1.2380752596852662
2400.78,0.595,1.805,0.015,1.308531906314411
2400.78,0.595,1.547,0.015,1.403360654192028
2400.79,0.596,1.536,0.017,1.1220660985941282
2400.82,0.505,1.833,0.015,1.2961385793614262
2400.83,0.549,1.561,0.015,1.327885589319782
2400.95,0.514,1.909,0.015,1.012766216534184
2400.96,0.5,1.905,0.017,1.2194859965119893
2401.02,0.587,1.673,0.017,1.334380845645353
2401.07,0.574,1.528,0.018,1.4303679247847345
2401.08,0.596,1.699,0.015,1.3439212641389788
2401.14,0.533,1.679,0.019,1.053161973936608
2401.16,0.512,1.865,0.018,1.4861357315665493
2401.23,0.511,1.873,0.019,1.4755651822397224
2401.23,0.571,1.655,0.016,1.1433856651388434
2401.26,0.583,1.785,0.018,1.4814499969315156
2401.28,0.553,1.93,0.016,1.0135028494684861
2401.29,0.511,1.869,0.016,1.4043746821885574
2401.3,0.552,1.59,0.019,1.1600894968846711
2401.32,0.592,1.645,0.015,1.036134841259423
2401.39,0.521,1.672,0.016,1.4005738512858932
2401.4,0.597,1.659,0.015,1.3672468945261633
2401.49,0.552,1.681,0.018,1.3232808084939438
2401.51,0.562,1.557,0.015,1.2263596986873784
2401.51,0.583,1.725,0.017,1.4803661586557755
2401.52,0.597,1.786,0.018,1.4770000093802418
2401.53,0.524,1.587,0.019,1.3658753141779638
2401.56,0.564,1.588,0.016,1.3703981459915802
2401.56,0.587,1.546,0.018,1.1924894952534677
2401.61,0.535,1.568,0.017,1.0124334337700829
2401.61,0.582,1.844,0.017,1.3173754120301548
2401.64,0.537,1.781,0.016,1.479804429993256
2401.66,0.577,1.743,0.019,1.2983922940422847
2401.75,0.583,1.719,0.017,1.3505245197553148
2401.76,0.563,1.902,0.015,1.0934399137034316
2401.79,0.539,1.554,0.019,1.4721614120208062
2401.83,0.561,1.917,0.016,1.4273291640912058
2401.84,0.595,1.562,0.017,1.157924103185228
2401.85,0.574,1.619,0.015,1.1868222007088929
2401.89,0.588,1.736,0.019,1.3408802211181228
2401.9,0.552,1.867,0.016,1.3861430358305524
2401.92,0.504,1.696,0.016,1.2438443145705462
